Date,Open,High,Low,Close,Volume,Daily_Return,Log_Return,Intraday_Return,Overnight_Return,SMA_5,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Upper,BB_Middle,BB_Lower,BB_Position,ATR,True_Range,Close_Lag_1,Close_Lag_2,Close_Lag_3,Volume_Lag_1,Return_Lag_1,Return_Lag_2,Close_Rolling_Mean_20,Close_Rolling_Std_20,Volume_Rolling_Mean_20,Volatility_20D,Price_Change_1D,Price_Change_Pct_1D,Price_vs_SMA20,Price_vs_SMA50,Volume_vs_MA,Price_Momentum_5D,Volume_Momentum_3D,DayOfWeek,Month,Quarter,Year
2022-08-15,7291.15234375,7314.08049577437,7245.2960397012575,7291.15234375,81411000,0.003154449096677503,0.0031494842602682277,0.0,0.0031544490966774323,7268.22451171875,7238.417919921875,7516.3071875,7886.635478515625,7218.7230186599345,7190.694197953643,28.0288207062913,21.90800814894902,6.12081255734228,80.76933473014802,7527.712653668581,7238.417919921875,6949.123186175169,0.9081662502127452,121.19170598048802,68.78445607311278,7268.22509765625,7291.15234375,7245.29638671875,59381200.0,-0.003144529837372456,0.006329065725359184,7238.417919921875,144.6473668733531,89674810.0,0.009526555719731832,22.92724609375,0.0031544490966774323,1.03262600971262,1.012750783889346,0.6441284904869049,0.009523770891348482,-0.22002408592755252,0,8,3,2022
2022-08-16,7291.152414160462,7314.08056640625,7199.439805177311,7314.08056640625,83556700,0.0031446637753913542,0.003139729661640889,0.0031446540880503276,9.656973132081718e-09,7281.98134765625,7238.417919921875,7516.3071875,7886.635478515625,7235.6772776037915,7205.854157444446,29.823120159345308,23.6078422618015,6.215277897543807,80.76933473014802,7527.712653668581,7238.417919921875,6949.123186175169,0.9081662502127452,121.19170598048802,114.64076122893857,7291.15234375,7268.22509765625,7291.15234375,81411000.0,0.003154449096677503,-0.003144529837372456,7238.417919921875,144.6473668733531,89674810.0,0.009526555719731832,22.92822265625,0.0031446637753913,1.03262600971262,1.012750783889346,0.6441284904869049,0.009493632284468978,0.14141168531528714,1,8,3,2022
2022-08-18,7245.296179199218,7359.93694152832,7222.368026733398,7337.0087890625,86136900,0.0031348058649449673,0.0031299026055446283,0.012658227848101316,-0.009404379208366937,7300.323828125,7238.417919921875,7516.3071875,7886.635478515625,7253.272277524758,7221.218898881674,32.053378643083306,25.395211183695242,6.658167459388064,80.76933473014802,7527.712653668581,7238.417919921875,6949.123186175169,0.9081662502127452,121.19170598048802,137.5689147949215,7314.08056640625,7291.15234375,7268.22509765625,83556700.0,0.0031446637753913542,0.003154449096677503,7238.417919921875,144.6473668733531,89674810.0,0.009526555719731832,22.92822265625,0.0031348058649449235,1.03262600971262,1.012750783889346,0.6441284904869049,0.012658198843578994,0.4505752662458826,3,8,3,2022
2022-08-19,7382.865305453916,7382.865305453916,7245.29638671875,7245.29638671875,58194900,-0.01249997171605799,-0.012578753564893935,-0.018633540372670832,0.006250028820978928,7291.15263671875,7238.417919921875,7516.3071875,7886.635478515625,7251.914237976396,7223.923087306339,27.991150670057323,25.93828366111352,2.052867008943803,80.76933473014802,7527.712653668581,7238.417919921875,6949.123186175169,0.9081662502127452,121.19170598048802,137.56891873516633,7337.0087890625,7314.08056640625,7291.15234375,86136900.0,0.0031348058649449673,0.0031446637753913542,7238.417919921875,144.6473668733531,89674810.0,0.009526555719731832,-91.71240234375,-0.012499971716057972,1.03262600971262,1.012750783889346,0.6441284904869049,-0.006289260581773148,-0.2851715370158824,4,8,3,2022
2022-08-22,7199.439874267578,7337.0087890625,7176.511721801758,7337.0087890625,97293300,0.012658198843578994,0.012578753564893965,0.019108280254777146,-0.006329142384738235,7304.909375,7238.417919921875,7516.3071875,7886.635478515625,7266.169032051195,7236.156190153508,30.012841897687395,26.78291306360264,3.229928834084756,83.33342798324696,7527.712653668581,7238.417919921875,6949.123186175169,0.9081662502127452,122.82943037188033,160.49706726074237,7245.29638671875,7337.0087890625,7314.08056640625,58194900.0,-0.01249997171605799,0.0031348058649449673,7238.417919921875,144.6473668733531,89674810.0,0.009526555719731832,91.71240234375,0.012658198843578947,1.03262600971262,1.012750783889346,0.6441284904869049,0.009463616011071263,0.1643985461369346,0,8,3,2022
2022-08-23,7337.008999208861,7337.008999208861,7245.29638671875,7245.29638671875,71671800,-0.01249997171605799,-0.012578753564893935,-0.012499999999999976,2.864196658726596e-08,7295.73818359375,7238.417919921875,7516.3071875,7886.635478515625,7262.719662838491,7237.112329799154,25.60733303933648,26.540987458338666,-0.9336544190021847,70.00007098743522,7527.712653668581,7238.417919921875,6949.123186175169,0.9081662502127452,121.19170498183387,91.71261249011059,7337.0087890625,7245.29638671875,7337.0087890625,97293300.0,0.012658198843578994,-0.01249997171605799,7238.417919921875,144.6473668733531,89674810.0,0.009526555719731832,-91.71240234375,-0.012499971716057972,1.03262600971262,1.012750783889346,0.6441284904869049,-0.006289260581773148,-0.167931513671841,1,8,3,2022
2022-08-24,7291.15234375,7359.936799823113,7245.2960397012575,7291.15234375,108892400,0.006329065725359184,0.0063091212977085505,0.0,0.006329065725359131,7291.1525390625,7238.417919921875,7516.3071875,7886.635478515625,7267.365371956743,7242.597863139537,24.767508817205453,26.17812069705757,-1.410611879852116,70.96781728113147,7527.712653668581,7238.417919921875,6949.123186175169,0.9081662502127452,126.10488038829837,114.64076012185524,7245.29638671875,7337.0087890625,7245.29638671875,71671800.0,-0.01249997171605799,0.012658198843578994,7238.417919921875,144.6473668733531,89674810.0,0.009526555719731832,45.85595703125,0.006329065725359131,1.03262600971262,1.012750783889346,0.6441284904869049,-0.0031348058649449673,0.8711674047038487,2,8,3,2022
2022-08-25,7337.008997678018,7428.721610148994,7245.296385207043,7405.79345703125,99503500,0.01572331887695655,0.01560098812938935,0.009375000000000052,0.006289356162928989,7304.90947265625,7238.417919921875,7516.3071875,7886.635478515625,7289.7696944378495,7258.721300093871,31.048394343978543,27.17004433413098,3.878350009847562,68.96558307992036,7527.712653668581,7238.417919921875,6949.123186175169,0.9081662502127452,127.74257084174126,183.42522494195055,7291.15234375,7245.29638671875,7337.0087890625,108892400.0,0.006329065725359184,-0.01249997171605799,7238.417919921875,144.6473668733531,89674810.0,0.009526555719731832,114.64111328125,0.0157233188769565,1.03262600971262,1.012750783889346,0.6441284904869049,0.009375028699882382,0.022716877729504592,3,8,3,2022
2022-08-26,7359.93694152832,7451.649551391602,7337.0087890625,7337.0087890625,80472400,-0.009287953865827037,-0.009331355862203879,-0.003115264797507739,-0.006191978721657799,7323.251953125,7238.417919921875,7516.3071875,7886.635478515625,7297.354558453692,7266.269346841944,31.08521161174849,27.964527498723317,3.120684113025174,58.620709913170174,7527.712653668581,7238.417919921875,6949.123186175169,0.9081662502127452,126.1048454787689,114.64076232910156,7405.79345703125,7291.15234375,7245.29638671875,99503500.0,0.01572331887695655,0.006329065725359184,7238.417919921875,144.6473668733531,89674810.0,0.009526555719731832,-68.78466796875,-0.00928795386582704,1.03262600971262,1.012750783889346,0.6441284904869049,0.012658198843578994,0.12279027455707814,4,8,3,2022
2022-08-29,7337.009681748466,7474.57861328125,7291.153371237538,7474.57861328125,57762100,0.01875012395021658,0.01857650724185226,0.018749999999999982,1.2166892422458808e-07,7350.76591796875,7238.417919921875,7516.3071875,7886.635478515625,7325.62036909773,7285.914493976364,39.70587512136626,30.34018650683252,9.365688614533742,65.71436220669833,7527.712653668581,7238.417919921875,6949.123186175169,0.9081662502127452,127.74257203099835,183.4252420437124,7337.0087890625,7405.79345703125,7291.15234375,80472400.0,-0.009287953865827037,0.01572331887695655,7238.417919921875,144.6473668733531,89674810.0,0.009526555719731832,137.56982421875,0.018750123950216534,1.03262600971262,1.012750783889346,0.6441284904869049,0.01875012395021658,-0.46954883903743516,0,8,3,2022
2022-08-30,7428.721401949541,7589.218469275612,7405.793249474388,7497.505859375,124467000,0.003067363028734782,0.0030626682686654264,0.009259259259259248,-0.006135089843088542,7401.2078125,7269.3708984375,7516.3071875,7886.635478515625,7352.880814651122,7305.473421898989,47.40739275213309,33.78540428117336,13.621988470959728,65.71432048360649,7527.265043140005,7269.3708984375,7011.476753734994,0.942303490838588,134.29346758652628,183.42521980122365,7474.57861328125,7337.0087890625,7405.79345703125,57762100.0,0.01875012395021658,-0.009287953865827037,7269.3708984375,128.9470723512529,90656080.0,0.009526555719731832,22.92724609375,0.0030673630287347013,1.0313830404480444,1.012750783889346,1.3729581071672192,0.03481009736448759,0.25088062228966823,1,8,3,2022
2022-08-31,7405.793318585652,7543.36223472037,7382.865165896533,7520.43408203125,137659900,0.003058113336127599,0.0030534468189443364,0.015479876160990691,-0.012232406684240114,7447.06416015625,7296.88466796875,7516.3071875,7886.635478515625,7379.3285474268905,7324.985494240394,54.343053186496945,37.92749731428259,16.415555872214355,66.66670610408403,7537.184580987359,7296.88466796875,7056.584754950141,0.9651466811916569,134.2934673698222,160.49706882383725,7497.505859375,7474.57861328125,7337.0087890625,124467000.0,0.003067363028734782,0.01875012395021658,7296.88466796875,120.14995650930443,92215730.0,0.009291389899974231,22.92822265625,0.0030581133361276655,1.030636281678374,1.012750783889346,1.492802800563418,0.03144657078490365,0.7106473772374131,2,8,3,2022
2022-09-01,7474.57861328125,7566.291234303107,7451.650458025786,7474.57861328125,74960800,-0.006097449728276083,-0.0061161150876097,0.0,-0.006097449728276131,7460.82119140625,7320.95927734375,7516.3071875,7886.635478515625,7394.303548983593,7338.341135932946,55.96241305064723,41.555898763292014,14.406514287355215,61.11121299116621,7527.1652340946575,7320.95927734375,7114.753320592842,0.87249005401689,134.29346852378396,114.64077627732058,7520.43408203125,7497.505859375,7474.57861328125,137659900.0,0.003058113336127599,0.003067363028734782,7320.95927734375,103.10297837545372,92955240.0,0.009554416697989706,-45.85546875,-0.006097449728276131,1.0209834982162662,1.012750783889346,0.8064182288163637,0.009288019798161296,0.2977506011727413,3,9,3,2022
2022-09-02,7474.57832981098,7543.36279296875,7474.57832981098,7543.36279296875,71430600,0.009202415714148815,0.009160331474081504,0.009202453987730095,-3.79245820629876e-08,7502.0919921875,7340.448217773437,7516.3071875,7886.635478515625,7417.6595615780225,7356.371264701319,61.2882968767035,45.5211035360911,15.767193340612401,65.78950612994268,7553.608260406317,7340.448217773437,7127.2881751405575,0.9759676642230452,131.0180177199831,68.78446315777,7474.57861328125,7520.43408203125,7497.505859375,74960800.0,-0.006097449728276083,0.003058113336127599,7340.448217773437,106.58002131643977,88315720.0,0.008509516787236063,68.7841796875,0.00920241571414881,1.027643349448879,1.012750783889346,0.8088095754640284,0.028125086099647145,-0.4261081250451927,4,9,3,2022
2022-09-05,7543.362928684384,7612.147393079683,7520.434773885951,7589.21923828125,62906000,0.006079045456390153,0.006060642603087706,0.006079027355623117,1.799139694582827e-08,7525.0201171875,7358.790771484375,7516.3071875,7886.635478515625,7444.464938926216,7376.568407173258,67.89653175295825,50.0131596877925,17.88337206516575,66.66673947409376,7591.415092048349,7358.790771484375,7126.166450920401,0.9952802575376141,132.6557436571702,91.71261919373228,7543.36279296875,7474.57861328125,7520.43408203125,71430600.0,0.009202415714148815,-0.006097449728276083,7358.790771484375,116.31216028198693,85524310.0,0.008394013279814103,45.8564453125,0.006079045456390257,1.0313133602996019,1.012750783889346,0.7355335576516198,0.01533740307397391,-0.5430332289940644,0,9,3,2022
2022-09-06,7612.147393079683,7658.003702676548,7566.291083482817,7589.21923828125,67079900,0.0,0.0,-0.0030120481927710927,0.0030211480362537847,7543.36279296875,7377.133325195313,7516.3071875,7886.635478515625,7467.027974577256,7394.7829602981255,72.24501427913037,54.47300967556464,17.772004603565733,65.78954447481951,7621.9959156292525,7377.133325195313,7132.270734761373,0.9330712844091119,131.0180192260839,91.71261919373046,7589.21923828125,7543.36279296875,7474.57861328125,62906000.0,0.006079045456390153,0.009202415714148815,7377.133325195313,122.43129521696999,84661860.0,0.008394013279814103,0.0,0.0,1.028749095852937,1.012750783889346,0.7923272651935594,0.01223251847033513,-0.10513361650355924,1,9,3,2022
2022-09-07,7566.290869869404,7680.931640625,7566.290869869404,7680.931640625,117931700,0.012084563571590934,0.012012128215754177,0.015151515151515062,-0.003021176183208933,7575.4623046875,7398.915087890625,7516.3071875,7886.635478515625,7500.302025810672,7419.012360342755,81.28966546791708,59.84934000313066,21.44032546478641,68.29274246998278,7670.449733663145,7398.915087890625,7127.380442118105,1.0193012330563453,129.3802946518464,114.64077075559635,7589.21923828125,7589.21923828125,7543.36279296875,67079900.0,0.0,0.006079045456390153,7398.915087890625,135.76732288625982,85914655.0,0.008663060617495397,91.71240234375,0.012084563571590844,1.038115933131323,1.012750783889346,1.3726610436834088,0.021341528539852606,0.6509969116877081,2,9,3,2022
2022-09-08,7703.858743450599,7795.571347539296,7658.00244140625,7658.00244140625,132777400,-0.0029852106868749617,-0.0029896753157499165,-0.005952380952380968,0.002984937752125774,7612.1470703125,7419.550390625,7516.3071875,7886.635478515625,7524.791431274233,7439.036388971956,85.75504230227762,65.04052166863964,20.714520633637974,73.68417808065637,7704.334257086104,7419.550390625,7134.766524163895,0.9186544233428651,129.38029375169495,137.56890613304586,7680.931640625,7589.21923828125,7589.21923828125,117931700.0,0.012084563571590934,0.0,7419.550390625,142.39193323055213,87334710.0,0.008742087365160016,-22.92919921875,-0.00298521068687499,1.0321383423829222,1.012750783889346,1.520327942922121,0.02453968813694485,1.11072711665024,3,9,3,2022
2022-09-09,7795.572411380597,7795.572411380597,7589.219024020523,7680.931640625,91234600,0.0029941488520262016,0.0029896753157499937,-0.014705882352941207,0.017964210775190753,7639.66083984375,7439.03935546875,7516.3071875,7886.635478515625,7549.003576060041,7459.108887198997,89.89468886104441,70.01905902052681,19.875629840517604,71.4285801208646,7739.730312303407,7439.03935546875,7138.3483986340925,0.9022274026838475,132.65574518736153,206.35338736007452,7658.00244140625,7680.931640625,7589.21923828125,132777400.0,-0.0029852106868749617,0.012084563571590934,7439.03935546875,150.34547841732885,88236205.0,0.008703150601179618,22.92919921875,0.002994148852026153,1.0325166024264174,1.012750783889346,1.0339814591980696,0.018237071639253477,0.3600884914855269,4,9,3,2022
2022-09-12,7635.075332322762,7726.787948927239,7635.075332322762,7680.931640625,52395300,0.0,0.0,0.006006006006005923,-0.005970149253731261,7658.0033203125,7459.6746826171875,7516.3071875,7886.635478515625,7569.436285023135,7477.353281508005,92.08300351512935,74.43731745847155,17.645686056657794,80.64513469788722,7767.567188515897,7459.6746826171875,7151.782176718478,0.8593087746029803,132.65574548124485,91.71261660447726,7680.931640625,7658.00244140625,7680.931640625,91234600.0,0.0029941488520262016,-0.0029852106868749617,7459.6746826171875,153.94625294935506,87886910.0,0.008621105344271957,0.0,0.0,1.02966040309015,1.012750783889346,0.5961672790635147,0.012084563571590934,-0.5557148756441228,0,9,3,2022
2022-09-13,7680.931085043988,7864.356304985337,7680.931085043988,7818.5,124485200,0.017910374133183415,0.017751873125944645,0.017910447761194083,-7.233250315414434e-08,7703.85947265625,7486.042065429688,7516.3071875,7886.635478515625,7607.97094011577,7505.18431008327,102.78663003249949,80.11280069963436,22.673829332865125,82.85711156488745,7822.193841712454,7486.042065429688,7149.8902891469215,0.9945056935987353,137.5689211826373,183.4252199413495,7680.931640625,7680.931640625,7658.00244140625,52395300.0,0.0,0.0029941488520262016,7486.042065429688,168.0758881413829,90040620.0,0.009260675931664452,137.568359375,0.01791037413318341,1.0444103748903033,1.012750783889346,1.3825449002905577,0.030211376759577746,-0.062451893168566364,1,9,3,2022
2022-09-14,7680.931497012867,7933.141187959559,7680.931497012867,7795.572265625,116642400,-0.002932497841657611,-0.0029368060380324645,0.014925373134328429,-0.01759525522633918,7726.78759765625,7510.116650390625,7516.3071875,7886.635478515625,7636.9709681369595,7528.697886808645,108.27308132831422,85.74932253805261,22.52375879026161,77.41936148682765,7862.965821740685,7510.116650390625,7157.267479040565,0.904500900685375,142.4820973258331,252.2096909466918,7818.5,7680.931640625,7680.931640625,124485200.0,0.017910374133183415,0.0,7510.116650390625,176.4245856750297,91694905.0,0.009373287125985195,-22.927734375,-0.002932497841657607,1.0380094782175624,1.012750783889346,1.2720706782999558,0.014925354158036974,0.27848864356285885,2,9,3,2022
2022-09-15,7795.571512276786,8139.493784877232,7795.571512276786,8024.85302734375,190404800,0.029411665225627548,0.02898744023528581,0.029411764705882307,-9.66379616888207e-08,7800.15771484375,7544.508862304688,7516.3071875,7886.635478515625,7696.88688315003,7568.597779289966,128.28910386006464,94.26267478049506,34.02642907956958,89.47369895856158,7955.596706798425,7544.508862304688,7133.421017810951,1.0842354273824562,158.8593480595006,343.9222726004464,7795.572265625,7818.5,7680.931640625,116642400.0,-0.002932497841657611,0.017910374133183415,7544.508862304688,205.5439222468684,96908300.0,0.011050187143378196,229.28076171875,0.029411665225627628,1.0636680496777,1.012750783889346,1.9647935212979692,0.04790421376127618,2.6340053401736414,3,9,3,2022
2022-09-16,7978.99735345784,8001.925506772374,7749.7158203125,7749.7158203125,363127600,-0.03428563814112884,-0.03488718015250018,-0.028735632183908053,-0.005714207316901861,7813.91455078125,7569.729833984375,7516.3071875,7886.635478515625,7705.04225526941,7583.071141661789,121.97111360762119,99.8071739409958,22.163939666625396,63.63636363636363,7965.118414949616,7569.729833984375,7174.341253019134,0.7276064547548834,165.41020270146757,275.13720703125,8024.85302734375,7795.572265625,7818.5,190404800.0,0.029411665225627548,-0.002932497841657611,7569.729833984375,197.69429048262057,112154935.0,0.013599003575739572,-275.13720703125,-0.034285638141128824,1.0237770687033079,1.012750783889346,3.2377318037766236,0.008955187066591597,1.917034314119269,4,9,3,2022
2022-09-19,7772.6445171378255,8024.854221233743,7749.716362220015,7933.1416015625,102530600,0.02366871063442466,0.023392949500817294,0.020648967551622377,0.0029586500146531673,7864.35654296875,7599.536474609375,7516.3071875,7886.635478515625,7740.236132612031,7610.883353037473,129.35277957455764,105.71869306475314,23.634086509804504,68.6275001064808,8010.624358376818,7599.536474609375,7188.448590841931,0.9057588901620961,171.9611442100404,275.1384009212434,7749.7158203125,8024.85302734375,7795.572265625,363127600.0,-0.03428563814112884,0.029411665225627548,7599.536474609375,205.54394188372171,112416800.0,0.014200576343028834,183.42578125,0.023668710634424724,1.0438980887936686,1.012750783889346,0.9120576283971791,0.03283585543237266,-0.12098345027194224,0,9,3,2022
2022-09-20,7841.42822265625,7933.140833447552,7841.42822265625,7841.42822265625,89238400,-0.011560789345823164,-0.01162813481867588,0.0,-0.01156078934582313,7868.9421875,7629.34306640625,7516.3071875,7886.635478515625,7755.842294492761,7629.101664850167,126.74062964259338,109.92444522492927,16.816184417664104,62.96296442360402,8018.126553295771,7629.34306640625,7240.559579516728,0.7727548409357562,167.04802350164132,91.71337890625,7933.1416015625,7749.7158203125,8024.85302734375,102530600.0,0.02366871063442466,-0.03428563814112884,7629.34306640625,194.39174344476072,113295130.0,0.014144550995244972,-91.71337890625,-0.01156078934582313,1.0277986131183248,1.012750783889346,0.7876631590431116,0.002932560293694486,-0.531322739762863,1,9,3,2022
2022-09-21,7818.500350006914,7887.28481056416,7726.787735930587,7772.64404296875,90933700,-0.008771894320062978,-0.008810593863458007,-0.005865102639296254,-0.00292394089422259,7864.35654296875,7653.417651367187,7516.3071875,7886.635478515625,7758.432536416415,7640.388934018525,118.04360239789003,111.54869833973869,6.494904058151334,61.81815577001411,8012.5233653561,7653.417651367187,7294.311937378275,0.6660045871690639,170.32347338423077,160.497074633573,7841.42822265625,7933.1416015625,7749.7158203125,89238400.0,-0.011560789345823164,0.02366871063442466,7653.417651367187,179.55285699445614,112397195.0,0.014417274684788203,-68.7841796875,-0.008771894320062992,1.0155781896445002,1.012750783889346,0.8090388732565791,-0.0029411853132775834,-0.7495819651274098,2,9,3,2022
